modfiscais,area,inscricao,Name,area_ha,other_name,population,land_tenur,cd_setor,nm_rgi,etnia_nome,TI,cod_imovel,mod_fiscal,num_area,codigo_imo,nome_area,fase_ti,modalidade,undadm_nom,undadm_sig,N_familias,fonte,atingida,reestudo_t,cr,Cod_ibge,Label_N,rotulo,abrv,NOM_BIOMA,nm_uveg,nm_uantr,nm_contat,veg_pretet,nm_pretet,nm_sec1,nm_sec2,leg_sup,legenda_1,legenda_2,legenda,nome_port,SPRAREA,SPRPERIMET,SPRCLASSE,teste_AREA,area_hec,dist_buf,tipo_area,Shape_Leng,_mean,cob23_ha,cob23_pc,uso23_ha,uso23_pc,agrosil_ha,agrosil_pc,aggp_ha,aggp_pc,agfam_ha,agfam_pc,silv_ha,silv_pc,urb_ha,urb_pc,reg8523_ha,reg8523_pc,deg8523_ha,deg8523_pc,sum_area,max_area,std_area,sum_length,mean_frac,np,ed,lpi,tc_edge,desl_area,desl_count,desl_pc,ada_area,ada_pc,pz,Shape_Le_1,parea_med,p_deg,p_reg,p_agro,p_urb,p_ivps,p_cob,p_deslct,p_deslpc,p_adapc,p_parea,imp_amb,imp_amb_n,Shape_Le_2,Shape_Area,cob_pc,p_lpi,p_ed,p_frac,cap_adap,ca_norm,source,total_area_px,forest_1985_px,forest_2023_px,human_1985_px,human_2023_px,regenerated_px,degenerated_px,regeneration_%,degeneration_%,net_forest_change,net_change_%,forest_cover_1985_%,forest_cover_2023_%
0.0,0.0,,,751.433157372,,,,,,Kaingang,,,0.0,0.0,,,Regularizada,Tradicionalmente ocupada,COORDENACAO REGIONAL DE PASSO FUNDO,CR-PFD,,FUNAI,,,COORDENACAO REGIONAL DE PASSO FUNDO,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,751.700028506,4640.54086723,TI,13119.5477082,1.70369826306,218.43,29.0581337923,633.33,84.2530232783,633.33,84.2530232783,609.21,81.0442965142,21.33,2.83756807119,0.0,0.0,0.0,0.0,52.29,6.95623227578,46.35,6.16602344583,1928436.75725,397205.224799,131980.547227,50967.0982048,1.14008944517,0,67.8024428271,5.28409218764,50967.0982048,0.0,0,0.0,0.0,0.0,25.6543392865,13119.5477082,254697.327197,0.00154150586,0.00122218163,0.12637953492,0.0,0.00691677479,0.05905116271,0.0,0.0,0.0,2.232879e-05,0.48054214244,0.69616248942,13119.5477082,7517000.28489,15.7469767217,0.01772361147,0.13205715485,0.27134758601,0.42112835232,0.67225134122,FUNAI,16100,2753,2683,7416,7486,483,553,6.5129449838187705,20.087177624409737,-70,-2.5426807119505996,17.09937888198758,16.664596273291927
0.0,0.0,,,279.910223002,,,,,,Kaingang,,,0.0,0.0,,,Regularizada,Tradicionalmente ocupada,COORDENACAO REGIONAL DE PASSO FUNDO,CR-PFD,,FUNAI,,,COORDENACAO REGIONAL DE PASSO FUNDO,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,279.929752831,3000.0,TI,9304.90663357,1.78832193484,213.84,76.3905936534,101.88,36.3948451244,101.88,36.3948451244,0.0,0.0,101.07,36.1054868151,0.0,0.0,0.0,0.0,12.69,4.53328017892,5.04,1.80045170227,1889617.15653,1864618.15278,232142.850831,27740.6158634,0.72106898439,0,99.0984901848,66.6102168105,27740.6158634,0.0,0,0.0,0.0,0.0,67.5032624227,9304.90663357,1840080.68676,0.00045011293,0.00079647883,0.05459226769,0.0,0.00920891449,0.23851933078,0.0,0.0,0.0,0.00016131609,0.2307741694,0.31398678485,9304.90663357,2799297.52831,63.6051548756,0.22342032661,0.19301169867,0.1716184016,0.58805042688,0.93871069472,FUNAI,6636,2515,2745,1380,1150,271,41,19.63768115942029,1.6302186878727636,230,9.145129224652088,37.899336949969864,41.365280289330926
0.0,0.0,,,3569.6467105,,,,,,Kaingang,,,0.0,0.0,,,Delimitada,Tradicionalmente ocupada,COORDENACAO REGIONAL DE PASSO FUNDO,CR-PFD,,FUNAI,,,COORDENACAO REGIONAL DE PASSO FUNDO,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,3571.0627762,10000.0,TI,36859.2865945,1.86304749165,1044.81,29.2576766492,3006.99,84.2043444333,3001.05,84.0380073966,1423.17,39.8528418342,191.97,5.3757105946,1383.93,38.7540092889,5.94,0.16633703668,140.76,3.94168371775,611.1,17.1125527132,9163924.28421,2507674.40736,1036304.6009,261107.80051,1.32257190705,0,73.1176730496,7.0222075738,261107.80051,0.0,0,0.0,0.0,0.0,25.6616163269,36859.2865945,855996.440275,0.00427813818,0.00069253775,0.1260570111,0.00035429789,0.01123295117,0.05923370838,0.0,0.0,0.0,7.504345e-05,0.48792110876,0.70745321503,36859.2865945,35710627.762,15.7956555667,0.02355350252,0.14240949838,0.31477942,0.48074242091,0.76741386671,FUNAI,85918,16904,12089,30850,35665,1364,6179,4.421393841166936,36.55347846663511,-4815,-28.48438239469948,19.674573430480223,14.070392700016296
0.0,0.0,,,1099.75484139,,,,,,Kaingang,,,0.0,0.0,,,Regularizada,Tradicionalmente ocupada,COORDENACAO REGIONAL DE PASSO FUNDO,CR-PFD,,FUNAI,,,COORDENACAO REGIONAL DE PASSO FUNDO,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1100.43962819,5614.73712972,TI,18412.0598413,1.82413237734,463.32,42.1031729621,789.84,71.774950644,789.84,71.774950644,609.39,55.3769588435,134.55,12.226931542,45.9,4.17106025848,0.0,0.0,152.91,13.8953556454,83.34,7.57333686148,4065408.75042,1320386.40408,510819.927679,103219.209467,1.01941734017,0,93.7981574115,11.9987173332,103219.209467,0.0,0,0.0,0.0,0.0,36.9434964562,18412.0598413,646233.768636,0.00189333422,0.0024413573,0.10766242597,0.0,0.01017888584,0.10584393508,0.0,0.0,0.0,5.665399e-05,0.41739269965,0.59953607853,18412.0598413,11004396.2819,28.225049356,0.04024543792,0.18268837053,0.2426269584,0.46556076685,0.74317924265,FUNAI,29177,4494,5488,10382,9388,1857,863,17.88672702754768,19.203382287494435,994,22.118380062305295,15.40254309901635,18.809336120917163
0.0,0.0,,,19855.8997508,,,,,,"Guaraní,Kaingang",,,0.0,0.0,,,Delimitada,Tradicionalmente ocupada,COORDENACAO REGIONAL DE PASSO FUNDO,CR-PFD,,FUNAI,,,COORDENACAO REGIONAL DE PASSO FUNDO,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,19858.6693065,10000.0,TI,109943.952105,1.855581428,9011.88,45.3800799082,13408.47,67.5194787377,13377.06,67.3613110402,8977.59,45.2074097284,4366.35,21.9871227654,12.6,0.06344836004,31.41,0.15816769752,1934.46,9.74113607585,1275.93,6.42505285882,79756373.9729,53273657.3129,24737801.403,852709.908327,0.64180705783,0,42.9389248455,26.826398348,852709.908327,0.0,0,0.0,0.0,0.0,40.1619931296,109943.952105,35849045.9356,0.00160626321,0.00171147787,0.10104196656,0.0003368972,0.01103072334,0.12180195473,0.0,0.0,0.0,0.00314281217,0.39335960555,0.56276248998,109943.952105,198586692.935,32.4805212623,0.08997963027,0.08363109072,0.15275362522,0.32636434621,0.52097862388,FUNAI,548952,106665,111959,156604,151310,20728,15434,13.235932670940716,14.469601087516992,5294,4.963202550039844,19.430660604205833,20.395043646803362
0.0,0.0,,,16243.1135924,,,,,,Kaingang,,,0.0,0.0,,,Regularizada,Tradicionalmente ocupada,COORDENACAO REGIONAL DE PASSO FUNDO,CR-PFD,,FUNAI,,,COORDENACAO REGIONAL DE PASSO FUNDO,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,16244.9140831,10000.0,TI,84287.5507535,1.64834512114,18092.52,111.37344222,274.68,1.69086766846,274.68,1.69086766846,46.53,0.28642810766,151.92,0.93518500143,76.23,0.46925455937,0.0,0.0,123.48,0.76011482344,185.58,1.14238831336,159960226.615,159826770.325,4800681.23622,525254.130527,0.98094245824,0,32.3334508117,98.3857282856,525254.130527,0.0,0,0.0,0.0,0.0,98.4678809454,84287.5507535,159693489.846,0.00028559708,0.00013354907,0.0025363015,0.0,0.0054174646,0.36865924624,0.0,0.0,0.0,0.014,0.03144656786,0.0089910497,84287.5507535,162449140.856,98.3091323315,0.33,0.06297506908,0.23346972396,0.62644479304,1.0,FUNAI,443608,211730,211727,3534,3537,1466,1469,41.48273910582908,0.69380815189156,-3,-0.0014168988806498844,47.72907612126021,47.728399848514904
0.0,0.0,,,1838.29985249,,,,,,Guaraní,,,0.0,0.0,,,Regularizada,Tradicionalmente ocupada,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,,FUNAI,,,COORDENACAO REGIONAL LITORAL SUL,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1839.31031438,7258.95027571,TI,27477.7127126,2.41727517852,2070.36,112.561756644,62.19,3.38115866115,62.19,3.38115866115,0.27,0.01467941532,45.18,2.45635549623,2.16,0.11743532253,0.0,0.0,75.6,4.11023628851,28.71,1.56091116195,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27477.7127126,0.0,0.00039022779,0.00072215175,0.00507173799,0.0,0.02624491244,0.36232065502,0.0,0.0,0.0,0.0,0.07466407145,0.07511914324,27477.7127126,18393103.1438,96.6188413389,0.0,0.0,0.0,0.0,0.0,FUNAI,56115,22797,23084,1991,1704,939,652,47.16223003515822,2.8600254419441153,287,1.2589375795060753,40.62550120288692,41.13695090439277
0.0,0.0,,,1917.66724093,,,,,,Kaingang,,,0.0,0.0,,,Declarada,Tradicionalmente ocupada,COORDENACAO REGIONAL DE PASSO FUNDO,CR-PFD,,FUNAI,,,COORDENACAO REGIONAL DE PASSO FUNDO,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1918.80752544,7414.16120827,TI,28947.5798081,1.93816285378,370.26,19.2963595927,1779.84,92.7576099428,1779.84,92.7576099428,1577.52,82.2135612397,167.49,8.728858824,34.2,1.78235698717,0.0,0.0,97.92,5.10316947905,180.18,9.3902070745,3268062.61878,725677.440755,278249.421057,92586.5390075,1.22830788215,0,48.2521241851,3.78191887989,92586.5390075,0.0,0,0.0,0.0,0.0,17.0317375524,28947.5798081,213391.522929,0.00234755177,0.00089660606,0.13913641491,0.0,0.01326754621,0.02715896271,0.0,0.0,0.0,1.87076e-05,0.53267723653,0.77593559272,28947.5798081,19188075.2549,7.2423900572,0.01268510436,0.09397947876,0.29234406134,0.39900864446,0.63694143345,FUNAI,64736,6341,4259,19520,21602,467,2549,2.3924180327868854,40.198706828575936,-2082,-32.833937864690114,9.795168067226891,6.579028670291646
0.0,0.0,,,712.153576933,,,,,,Kaingang,,,0.0,0.0,,,Regularizada,Tradicionalmente ocupada,COORDENACAO REGIONAL DE PASSO FUNDO,CR-PFD,,FUNAI,,,COORDENACAO REGIONAL DE PASSO FUNDO,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,712.183342999,4516.91818466,TI,13117.3776264,1.96998136029,160.2,22.4942076468,642.42,90.2043001027,642.24,90.179025712,148.95,20.9145582334,493.29,69.2644674787,0.0,0.0,0.18,0.02527439061,34.47,4.84004580265,66.6,9.35152452731,1418834.5413,250411.42862,82171.6176468,50419.5922331,1.1556804837,0,70.7958038176,3.51610903402,50419.5922331,0.0,0,0.0,0.0,0.0,19.9223213411,13117.3776264,86142.8680108,0.00233788113,0.0008503763,0.13526853857,5.383445e-05,0.0141293909,0.03673387462,0.0,0.0,0.0,7.55197e-06,0.52019784217,0.75684058517,13117.3776264,7121833.42999,9.79569989739,0.01179353959,0.13788725063,0.27505833931,0.42473912952,0.67801526047,FUNAI,17940,2180,2247,7486,7419,657,590,8.776382580817527,27.06422018348624,67,3.073394495412844,12.151616499442586,12.525083612040133
0.0,0.0,,,234.877357214,,,,,,Guaraní,,,0.0,0.0,,,Regularizada,Tradicionalmente ocupada,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,,FUNAI,,,COORDENACAO REGIONAL LITORAL SUL,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,234.8935,3000.0,TI,7256.94163901,1.85002785479,240.84,102.531572819,22.41,9.5404938834,22.41,9.5404938834,0.0,0.0,15.12,6.43695972856,7.29,3.10353415484,0.0,0.0,9.45,4.02309983035,21.78,9.27228722804,2100915.24561,2100131.31639,57339.2739598,23037.4315793,0.03273343088,0,98.0760703164,89.4078083102,23037.4315793,0.0,0,0.0,25416.0282332,1.08202347279,89.4411821248,7256.94163901,2099347.97305,0.00231807181,0.00070684223,0.01431074083,0.0,0.01088029776,0.33922314794,0.0,0.0,0.00062809024,0.00018404552,0.09402316494,0.10474093624,7256.94163901,2348935.01595,90.4595061166,0.29988675448,0.19102035657,0.00779073738,0.49869784842,0.79607629269,FUNAI,7315,3081,2931,184,334,50,200,27.173913043478258,6.491398896462187,-150,-4.868549172346641,42.11893369788107,40.068352699931644
0.0,0.0,,,27.8169904803,,,,,,Guaraní,,,0.0,0.0,,,Regularizada,Reserva Indígena,COORDENACAO REGIONAL LITORAL SUL,CR-LIS,,FUNAI,,,COORDENACAO REGIONAL LITORAL SUL,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,27.8591212317,3000.0,TI,2522.79699597,2.07820509489,21.42,76.8868472981,11.34,40.7048015107,11.34,40.7048015107,0.0,0.0,0.0,0.0,11.34,40.7048015107,0.0,0.0,0.0,0.0,11.34,40.7048015107,470.352306251,470.352306251,33.6733900014,49.4647592338,0.00107366105,0,1.77553192803,0.16883242739,49.4647592338,0.0,0,0.0,0.0,0.0,0.16883242739,2522.79699597,1.20847501201,0.01017620038,0.0,0.06105720227,0.0,0.0170607683,0.22235699434,0.0,0.0,0.0,1.1e-10,0.2719371765,0.37697124619,2522.79699597,278591.212317,59.2951984893,0.00056628844,0.00345815999,0.00025553726,0.00427998569,0.00683218336,FUNAI,690,417,291,0,126,0,126,0.0,30.215827338129497,-126,-30.215827338129497,60.43478260869565,42.173913043478265
0.0,0.0,,,3327.12753896,,,,,,Kaingang,,,0.0,0.0,,,Regularizada,Tradicionalmente ocupada,COORDENACAO REGIONAL DE PASSO FUNDO,CR-PFD,,FUNAI,,,COORDENACAO REGIONAL DE PASSO FUNDO,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,3327.86607791,10000.0,TI,26632.7813526,1.79007713394,1900.8,57.1176830888,1853.01,55.6816277043,1842.21,55.357095414,428.76,12.883931924,1410.57,42.386621546,2.16,0.06490645806,10.8,0.32453229028,323.28,9.7143332223,226.44,6.80436035281,16793555.3246,11625881.9591,5044537.04472,262074.598861,0.4716899406,0,78.7515461014,34.9349453572,262074.598861,0.0,0,0.0,0.0,0.0,50.4634349187,26632.7813526,8286483.89473,0.00170109009,0.00170676872,0.08303564312,0.00069125378,0.00925645629,0.16619389611,0.0,0.0,0.0,0.00072645901,0.33205731944,0.46896245591,26632.7813526,33278660.78,44.3183722957,0.11717687279,0.15338245474,0.11226481156,0.3828241391,0.61110594796,FUNAI,57200,21861,22832,22402,21431,3704,2733,16.534238014462993,12.501715383559764,971,4.4416998307488225,38.21853146853147,39.91608391608391
0.0,0.0,,,5996.98317923,,,,,,Kaingang,,,0.0,0.0,,,Delimitada,Tradicionalmente ocupada,COORDENACAO REGIONAL DE PASSO FUNDO,CR-PFD,,FUNAI,,,COORDENACAO REGIONAL DE PASSO FUNDO,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,5998.27108149,10000.0,TI,76944.2420495,1.90952929414,2346.03,39.1117701772,4417.11,73.6397195124,4409.46,73.5121827622,2035.26,33.9307772581,1984.68,33.0875342751,381.06,6.35283058773,7.65,0.12753675011,517.05,8.61998387495,397.71,6.63041057326,20743237.3866,13414814.7777,6202074.67588,368329.03096,0.55443076805,0,61.4058661034,22.3644690154,368329.03096,0.0,0,0.0,0.0,0.0,34.5820272214,76944.2419183,8843305.70678,0.00165760264,0.001514496,0.11026827414,0.00027165328,0.01249196986,0.09885105183,0.0,0.0,0.0,0.00077527443,0.42954867766,0.61813621931,76944.2419183,59982710.8276,26.3602804877,0.07501367224,0.11959869926,0.13195758557,0.32656995707,0.52130684252,FUNAI,227046,28136,28797,52344,51683,5566,4905,10.633501451933364,17.433181688939435,661,2.349303383565539,12.392202461175268,12.68333289289395
0.0,0.0,,,224.238467368,,,,,,Guarani,Mato do Júlio,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,224.457148065,3000.0,TI,8665.44357278,1.95692082869,246.6,109.865068734,9.27,4.12996426263,2.34,1.04251525076,0.0,0.0,0.0,0.0,0.0,0.0,6.93,3.08744901187,26.19,11.6681514604,2.52,1.12270873159,1265286.13065,1265286.13065,878523.422102,6827.25228645,0.73575977522,0,30.4167291442,56.3709438455,6827.25228645,0.0,0,0.0,950134.475143,42.3303281737,56.3709438455,8650.51116737,752374.207936,0.00028067718,0.00205004661,0.00156377288,0.0065762664,0.0137756298,0.35951263401,0.0,0.0,0.02457180152,6.59591e-05,0.09113950806,0.1003285867,8650.51116737,2244571.4837,95.8700357374,0.18907632025,0.0592419173,0.17511489097,0.42343312851,0.67593047818,,4788,2831,2873,301,259,111,69,36.87707641196013,2.4373013069586715,42,1.4835747085835393,59.12698412698413,60.00417710944027
0.0,0.0,,,13.6396704211,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,13.6636129252,3000.0,TI,1541.36413518,2.2062380491,11.7,85.6288894017,2.61,19.1018291742,2.61,19.1018291742,0.0,0.0,2.61,19.1018291742,0.0,0.0,0.0,0.0,8.1,59.2815388166,0.45,3.29341882314,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1541.36413518,0.0,0.00082335471,0.01041552452,0.02865274376,0.0,0.02052870358,0.3033681406,0.0,0.0,0.0,0.0,0.14222113693,0.17848975871,1541.36413518,136636.129252,80.8981708258,0.0,0.0,0.0,0.0,0.0,,418,39,82,180,137,43,0,23.88888888888889,0.0,43,110.25641025641026,9.330143540669857,19.617224880382775
0.0,0.0,,pindoty,28.0149814526,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,28.0568388527,3000.0,TI,2220.83291063,2.05138886836,26.73,95.2708897119,5.67,20.2089766056,5.67,20.2089766056,0.0,0.0,0.81,2.88699665794,4.86,17.3219799476,0.0,0.0,2.07,7.37788034806,4.68,16.6804251347,780.804514756,780.804514756,64.0718976949,112.032054371,0.00478690666,0,3.99303909322,0.2782938302,112.032054371,0.0,0,0.0,0.0,0.0,0.2782938302,2220.83291063,2.63774310584,0.00417010628,0.00129626348,0.03031346491,0.0,0.01633441672,0.29921633773,0.0,0.0,0.0,2.3e-10,0.15630538647,0.20004039199,2220.83291063,280568.388527,79.7910233944,0.00093343786,0.0077771443,0.00113931023,0.00984989239,0.01572348035,,696,357,307,63,113,34,84,53.96825396825397,23.52941176470588,-50,-14.005602240896359,51.293103448275865,44.10919540229885
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,49.2464555059,3000.0,TI,4399.52368072,2.34283780224,1.08,2.19305123365,54.63,110.931841569,3.42,6.94466223988,1.08,2.19305123365,2.34,4.75161100624,0.0,0.0,51.21,100.0,0.0,0.0,1.8,3.65508538941,10080.0450478,7223.56808957,2783.14723345,521.309025281,0.52086548428,0,10.585716676,1.46681989909,521.309025281,0.0,0,0.0,0.0,0.0,2.04685696548,4399.52368072,5986.02303969,0.00091377135,0.0,0.01041699336,0.213,0.0242286815,0.0,0.0,0.0,0.0,5.2478e-07,0.65455892142,0.96242955441,4399.52368072,492464.555059,0.0,0.00491992665,0.02061754073,0.12396886261,0.14950632999,0.23865842873,,1476,55,0,692,747,0,55,0.0,100.0,-55,-100.0,3.7262872628726287,0.0
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.67813697395,3000.0,TI,337.364334988,2.20555563768,0.09,13.2716550575,0.72,106.17324046,0.45,66.3582752875,0.0,0.0,0.45,66.3582752875,0.0,0.0,0.27,39.8149651725,0.0,0.0,0.72,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,337.364334988,0.0,0.025,0.0,0.09953741293,0.08480587582,0.0205102196,0.0,0.0,0.0,0.0,0.0,0.63585350835,0.93380797281,337.364334988,6781.36973948,0.0,0.0,0.0,0.0,0.0,0.0,,25,19,6,0,13,0,13,0.0,68.42105263157895,-13,-68.42105263157895,76.0,24.0
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,523.087532789,3871.0920904,TI,12115.6682199,1.88491864573,195.66,37.4048295429,401.13,76.685062223,401.13,76.685062223,0.0,0.0,0.0,0.0,401.13,76.685062223,0.0,0.0,22.5,4.3013833421,76.41,14.6074978298,338267.500442,39192.2967493,9253.26327555,18865.2518358,0.25369349717,0,36.0651911071,0.74924929945,18865.2518358,0.0,0,0.0,0.0,0.0,6.46674751812,12115.6682199,3546.91870689,0.00365187446,0.0007557355,0.11502759333,0.0,0.01182535917,0.08743101666,0.0,0.0,0.0,3.1095e-07,0.44831776384,0.64685522858,12115.6682199,5230875.32789,23.314937777,0.0025130908,0.07024328812,0.06038045377,0.1331368327,0.21252763879,,13800,2903,2061,4208,5050,76,918,1.8060836501901139,31.622459524629694,-842,-29.00447812607647,21.036231884057973,14.934782608695652
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,2871.42633114,10000.0,TI,30536.8291563,1.89232598097,2322.81,80.8939437105,970.02,33.7818174014,968.85,33.7410711009,13.41,0.46701528974,870.48,30.3152475326,82.35,2.86791268531,1.17,0.04074630045,117.27,4.08403303711,478.71,16.6715055444,450162.911733,63412.5436526,5232.96727479,23673.8857509,0.0297042455,0,8.24464326112,0.22083987656,23673.8857509,170005.282894,40,0.59205866106,0.0,0.0,1.56773275654,30536.8291563,587.034261985,0.00416787639,0.00071754794,0.05061160665,8.678962e-05,0.01202599626,0.24831818475,0.00400690846,0.02430753611,0.0,5.146e-08,0.25217092934,0.34672645803,30536.8291563,28714263.3114,66.2181825987,0.00074072897,0.01605788946,0.00706977452,0.02386839295,0.03810135101,,72624,30441,24817,7935,13559,1065,6689,13.42155009451796,21.973653953549487,-5624,-18.475082947340756,41.91589557171183,34.17189909671734
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1.70023139035,3000.0,TI,547.692934702,2.09761914753,0.09,5.29339715234,1.8,105.867943047,0.09,5.29339715234,0.0,0.0,0.09,5.29339715234,0.0,0.0,1.71,100.0,0.09,5.29339715234,0.09,5.29339715234,1277.67568382,1223.4474901,333.340487657,41.6784821379,0.0327422631,0,24.5134176292,7.19577051127,41.6784821379,0.0,0,0.0,0.0,0.0,7.51471647373,547.692934702,1173.82429071,0.00132334929,0.00093002828,0.00794009573,0.213,0.01758662259,0.0,0.0,0.0,0.0,1.0291e-07,0.64491993641,0.94768072236,547.692934702,17002.3139035,0.0,0.02413565778,0.04774418226,0.00779283949,0.07967267953,0.12718228393,,42,2,2,35,35,0,0,0.0,0.0,0,0.0,4.761904761904762,4.761904761904762
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,3.22613592909,3000.0,TI,763.191893815,2.12675449409,0.0,0.0,3.42,106.009172433,0.09,2.78971506403,0.0,0.0,0.09,2.78971506403,0.0,0.0,3.33,100.0,0.0,0.0,0.81,25.1074355763,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,763.191893815,0.0,0.00627685889,0.0,0.0041845726,0.213,0.01837579048,0.0,0.0,0.0,0.0,0.0,0.64783722197,0.9521445279,763.191893815,32261.3592909,0.0,0.0,0.0,0.0,0.0,0.0,,81,16,2,47,61,2,16,4.25531914893617,100.0,-14,-87.5,19.753086419753085,2.4691358024691357
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,87.573085504,3000.0,TI,6029.21240438,1.7843234348,48.33,55.1881890673,51.66,58.9907272339,43.47,49.63853877,0.54,0.61662781081,26.1,29.8036775224,16.83,19.2182334368,8.19,9.35218846392,5.76,6.57736331528,20.07,22.9180003017,302636.660304,259079.029037,131282.499782,7245.47360138,0.94019285845,0,82.73630602,29.5843212039,7245.47360138,0.0,0,0.0,0.0,0.0,34.5581817247,6029.21240438,160336.477768,0.00572950008,0.0011556159,0.07445780815,0.01992016143,0.00910061004,0.15378477287,0.0,0.0,0.0,1.405637e-05,0.36025363455,0.5121062844,6029.21240438,875730.85504,41.0092727661,0.09923010347,0.1611434739,0.22377109411,0.48414467147,0.77284491283,,2124,730,515,536,751,35,250,6.529850746268656,34.24657534246575,-215,-29.45205479452055,34.36911487758945,24.246704331450093
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1.87614005127,3000.0,TI,1005.61593122,1.85208336512,0.0,0.0,2.16,115.129997813,2.07,100.0,0.0,0.0,2.07,110.332914571,0.0,0.0,0.09,4.79708324222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1005.61593122,0.0,0.0,0.0,0.15,0.01021778731,0.01093597387,0.0,0.0,0.0,0.0,0.0,0.57715376117,0.84399014325,1005.61593122,18761.4005127,0.0,0.0,0.0,0.0,0.0,0.0,,180,0,0,51,51,0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,240.812743589,3000.0,TI,7229.71711776,1.72138957514,30.33,12.5948484071,244.08,101.356762255,181.35,75.3074763807,102.06,42.3814780227,74.88,31.0946999249,0.0,0.0,62.73,26.0492858746,14.31,5.94237654815,13.77,5.7181359237,265838.761333,81823.3893812,27842.9970513,11477.9170444,1.33769600649,0,47.6632460284,3.39780146856,11477.9170444,0.0,0,0.0,0.0,0.0,11.0392314531,7229.71711776,57034.0051273,0.00142953398,0.00104405132,0.11296121457,0.05548497891,0.00739596646,0.0,0.0,0.0,0.0,5.00005e-06,0.58222264256,0.85174615493,7229.71711776,2408127.43589,0.0,0.01139671886,0.09283253522,0.31837903921,0.42260829329,0.67461378557,,6020,355,429,2959,2885,221,147,7.468739438999663,41.40845070422535,74,20.845070422535212,5.897009966777408,7.1262458471760795
